periodname,organisationunitname,105-EP01c. Malaria Confirmed (B/s and RDT Positive),outlier
2023-11-01,Laguti Health Centre III,879.0,True
2023-12-01,Laguti Health Centre III,377.0,False
2024-01-01,Laguti Health Centre III,357.0,False
2024-02-01,Laguti Health Centre III,187.0,True
2023-03-01,Lakony Medcal Centre,27.0,True
2023-04-01,Lakony Medcal Centre,37.0,False
2023-05-01,Lakony Medcal Centre,34.0,False
2023-06-01,Lakony Medcal Centre,31.0,False
2023-07-01,Lakony Medcal Centre,40.0,False
2023-08-01,Lakony Medcal Centre,38.0,False
2023-09-01,Lakony Medcal Centre,28.0,False
2023-10-01,Lakony Medcal Centre,60.0,False
2023-11-01,Lakony Medcal Centre,55.0,False
2023-12-01,Lakony Medcal Centre,73.0,True
2024-01-01,Lakony Medcal Centre,67.0,False
2024-02-01,Lakony Medcal Centre,44.54545454545455,False
2023-03-01,Lakwatomer Health Centre III,265.0,False
2023-04-01,Lakwatomer Health Centre III,570.0,False
2023-05-01,Lakwatomer Health Centre III,514.0,False
2023-06-01,Lakwatomer Health Centre III,707.0,False
2023-07-01,Lakwatomer Health Centre III,997.0,True
2023-08-01,Lakwatomer Health Centre III,665.0,False
2023-09-01,Lakwatomer Health Centre III,37.0,True
2023-10-01,Lakwatomer Health Centre III,599.0,False
2023-11-01,Lakwatomer Health Centre III,799.0,False
2023-12-01,Lakwatomer Health Centre III,357.0,False
2024-01-01,Lakwatomer Health Centre III,139.0,False
2024-02-01,Lakwatomer Health Centre III,513.5454545454545,False
2023-03-01,Lakwor Health Centre II,150.0,True
2023-04-01,Lakwor Health Centre II,179.0,False
2023-05-01,Lakwor Health Centre II,383.0,False
2023-06-01,Lakwor Health Centre II,665.0,False
2023-07-01,Lakwor Health Centre II,603.0,False
2023-08-01,Lakwor Health Centre II,949.0,True
2023-09-01,Lakwor Health Centre II,684.0,False
2023-10-01,Lakwor Health Centre II,676.0,False
2023-11-01,Lakwor Health Centre II,619.0,False
2023-12-01,Lakwor Health Centre II,457.0,False
2024-01-01,Lakwor Health Centre II,282.0,False
2024-02-01,Lakwor Health Centre II,513.3636363636364,False
2023-03-01,Lalekan Health Centre II,174.0,False
2023-04-01,Lalekan Health Centre II,85.0,True
2023-05-01,Lalekan Health Centre II,285.0,False
2023-06-01,Lalekan Health Centre II,754.0,False
2023-07-01,Lalekan Health Centre II,261.0,False
2023-08-01,Lalekan Health Centre II,575.0,False
2023-09-01,Lalekan Health Centre II,1208.0,True
2023-10-01,Lalekan Health Centre II,457.0,False
2023-11-01,Lalekan Health Centre II,169.0,False
2023-12-01,Lalekan Health Centre II,195.0,False
2024-01-01,Lalekan Health Centre II,215.0,False
2024-02-01,Lalekan Health Centre II,117.0,False
2023-03-01,Lalogi Health Centre IV,552.0,False
2023-04-01,Lalogi Health Centre IV,482.0,True
2023-05-01,Lalogi Health Centre IV,562.0,False
2023-06-01,Lalogi Health Centre IV,1820.0,True
2023-07-01,Lalogi Health Centre IV,1580.0,False
2023-08-01,Lalogi Health Centre IV,1456.0,False
2023-09-01,Lalogi Health Centre IV,717.0,False
2023-10-01,Lalogi Health Centre IV,1498.0,False
2023-11-01,Lalogi Health Centre IV,1129.0,False
2023-12-01,Lalogi Health Centre IV,909.0,False
2024-01-01,Lalogi Health Centre IV,910.0,False
2024-02-01,Lalogi Health Centre IV,1055.909090909091,False
2023-03-01,Lamiyo Health Centre III,611.0,False
2023-04-01,Lamiyo Health Centre III,360.0,False
2023-05-01,Lamiyo Health Centre III,468.0,False
2023-06-01,Lamiyo Health Centre III,587.0,False
2023-07-01,Lamiyo Health Centre III,562.0,False
2023-08-01,Lamiyo Health Centre III,616.0,False
2023-09-01,Lamiyo Health Centre III,751.0,True
2023-10-01,Lamiyo Health Centre III,713.0,False
2023-11-01,Lamiyo Health Centre III,153.0,False
2023-12-01,Lamiyo Health Centre III,79.0,True
2024-01-01,Lamiyo Health Centre III,182.0,False
2024-02-01,Lamiyo Health Centre III,462.0,False
2023-03-01,Lamwo Prisons Health Centre II,24.0,False
2023-04-01,Lamwo Prisons Health Centre II,22.0,False
2023-05-01,Lamwo Prisons Health Centre II,25.0,False
2023-06-01,Lamwo Prisons Health Centre II,32.0,False
2023-07-01,Lamwo Prisons Health Centre II,22.0,False
2023-08-01,Lamwo Prisons Health Centre II,32.0,False
2023-09-01,Lamwo Prisons Health Centre II,22.0,False
2023-10-01,Lamwo Prisons Health Centre II,51.0,False
2023-11-01,Lamwo Prisons Health Centre II,39.0,False
2023-12-01,Lamwo Prisons Health Centre II,71.0,False
2024-01-01,Lamwo Prisons Health Centre II,92.0,True
2024-02-01,Lamwo Prisons Health Centre II,39.27272727272727,False
2023-03-01,Lanenober Health Centre III,412.0,False
2023-04-01,Lanenober Health Centre III,412.0,False
2023-05-01,Lanenober Health Centre III,742.0,False
2023-06-01,Lanenober Health Centre III,972.0,True
2023-07-01,Lanenober Health Centre III,608.0,False
2023-08-01,Lanenober Health Centre III,587.0,False
2023-09-01,Lanenober Health Centre III,237.0,False
2023-10-01,Lanenober Health Centre III,603.0,False
2023-11-01,Lanenober Health Centre III,497.0,False
2023-12-01,Lanenober Health Centre III,209.0,False
2024-01-01,Lanenober Health Centre III,163.0,True
2024-02-01,Lanenober Health Centre III,494.72727272727275,False
2023-03-01,Langol Health Centre II,389.0,False
2023-04-01,Langol Health Centre II,356.0,False
2023-05-01,Langol Health Centre II,279.0,False
2023-06-01,Langol Health Centre II,784.0,True
2023-07-01,Langol Health Centre II,167.0,False
2023-08-01,Langol Health Centre II,190.0,False
2023-09-01,Langol Health Centre II,117.0,True
2023-10-01,Langol Health Centre II,528.0,False
2023-11-01,Langol Health Centre II,642.0,False
2023-12-01,Langol Health Centre II,283.0,False
2024-01-01,Langol Health Centre II,152.0,False
2024-02-01,Langol Health Centre II,353.3636363636364,False
2023-03-01,Lanyirinyiri Health Centre II,254.0,False
2023-04-01,Lanyirinyiri Health Centre II,261.0,False
2023-05-01,Lanyirinyiri Health Centre II,527.0,False
2023-06-01,Lanyirinyiri Health Centre II,617.0,False
2023-07-01,Lanyirinyiri Health Centre II,584.0,False
2023-08-01,Lanyirinyiri Health Centre II,663.0,True
2023-09-01,Lanyirinyiri Health Centre II,398.0,False
2023-10-01,Lanyirinyiri Health Centre II,381.0,False
2023-11-01,Lanyirinyiri Health Centre II,401.0,False
2023-12-01,Lanyirinyiri Health Centre II,318.0,False
2024-01-01,Lanyirinyiri Health Centre II,122.0,True
2024-02-01,Lanyirinyiri Health Centre II,411.45454545454544,False
2023-03-01,Lapainat Health Centre III,342.0,False
2023-04-01,Lapainat Health Centre III,323.0,False
2023-05-01,Lapainat Health Centre III,398.0,False
2023-06-01,Lapainat Health Centre III,608.0,False
2023-07-01,Lapainat Health Centre III,506.0,False
2023-08-01,Lapainat Health Centre III,737.0,True
2023-09-01,Lapainat Health Centre III,306.0,False
2023-10-01,Lapainat Health Centre III,321.0,False
2023-11-01,Lapainat Health Centre III,563.0,False
2023-12-01,Lapainat Health Centre III,528.0,False
2024-01-01,Lapainat Health Centre III,270.0,False
2024-02-01,Lapainat Health Centre III,210.0,True
2023-03-01,Lapeta Health Centre II,193.0,False
2023-04-01,Lapeta Health Centre II,165.0,False
2023-05-01,Lapeta Health Centre II,271.0,False
2023-06-01,Lapeta Health Centre II,347.0,False
2023-07-01,Lapeta Health Centre II,361.0,False
2023-08-01,Lapeta Health Centre II,6.0,True
2023-09-01,Lapeta Health Centre II,16.0,False
2023-10-01,Lapeta Health Centre II,248.0,False
2023-11-01,Lapeta Health Centre II,367.0,True
2023-12-01,Lapeta Health Centre II,254.0,False
2024-01-01,Lapeta Health Centre II,180.0,False
2024-02-01,Lapeta Health Centre II,218.9090909090909,False
2023-03-01,Lapirin Health Centre III,496.0,False
2023-04-01,Lapirin Health Centre III,175.0,True
2023-05-01,Lapirin Health Centre III,456.0,False
2023-06-01,Lapirin Health Centre III,839.0,False
2023-07-01,Lapirin Health Centre III,1388.0,True
2023-08-01,Lapirin Health Centre III,507.0,False
2023-09-01,Lapirin Health Centre III,832.0,False
2023-10-01,Lapirin Health Centre III,652.0,False
2023-11-01,Lapirin Health Centre III,964.0,False
2023-12-01,Lapirin Health Centre III,386.0,False
2024-01-01,Lapirin Health Centre III,199.0,False
2024-02-01,Lapirin Health Centre III,626.7272727272727,False
2023-03-01,Lapul Health Centre III,346.0,True
2023-04-01,Lapul Health Centre III,359.0,False
2023-05-01,Lapul Health Centre III,900.0,True
2023-06-01,Lapul Health Centre III,680.0,False
2023-07-01,Lapul Health Centre III,764.0,False
2023-08-01,Lapul Health Centre III,755.0,False
2023-09-01,Lapul Health Centre III,705.0,False
2023-10-01,Lapul Health Centre III,520.0,False
2023-11-01,Lapul Health Centre III,541.0,False
2023-12-01,Lapul Health Centre III,387.0,False
2024-01-01,Lapul Health Centre III,368.0,False
2024-02-01,Lapul Health Centre III,575.0,False
2023-03-01,Lapulocwida Health Centre III,411.0,True
2023-04-01,Lapulocwida Health Centre III,427.0,False
2023-05-01,Lapulocwida Health Centre III,978.0,False
2023-06-01,Lapulocwida Health Centre III,808.0,False
2023-07-01,Lapulocwida Health Centre III,1037.0,True
2023-08-01,Lapulocwida Health Centre III,848.0,False
2023-09-01,Lapulocwida Health Centre III,551.0,False
2023-10-01,Lapulocwida Health Centre III,432.0,False
2023-11-01,Lapulocwida Health Centre III,681.0,False
2023-12-01,Lapulocwida Health Centre III,485.0,False
2024-01-01,Lapulocwida Health Centre III,427.0,False
2024-02-01,Lapulocwida Health Centre III,644.0909090909091,False
2023-03-01,Laroo Health Centre III,165.0,False
2023-04-01,Laroo Health Centre III,164.0,True
2023-05-01,Laroo Health Centre III,364.0,False
2023-06-01,Laroo Health Centre III,267.0,False
2023-07-01,Laroo Health Centre III,212.0,False
2023-08-01,Laroo Health Centre III,286.0,False
2023-09-01,Laroo Health Centre III,325.0,False
2023-10-01,Laroo Health Centre III,386.0,False
2023-11-01,Laroo Health Centre III,406.0,True
2023-12-01,Laroo Health Centre III,385.0,False
2024-01-01,Laroo Health Centre III,222.0,False
2024-02-01,Laroo Health Centre III,289.27272727272725,False
2023-03-01,Latanya Health Centre II,172.0,False
2023-04-01,Latanya Health Centre II,173.0,False
2023-05-01,Latanya Health Centre II,642.0,False
2023-06-01,Latanya Health Centre II,574.0,False
2023-07-01,Latanya Health Centre II,719.0,True
2023-08-01,Latanya Health Centre II,547.0,False
2023-09-01,Latanya Health Centre II,317.0,False
2023-10-01,Latanya Health Centre II,461.0,False
2023-11-01,Latanya Health Centre II,348.0,False
2023-12-01,Latanya Health Centre II,382.0,False
2024-01-01,Latanya Health Centre II,70.0,True
2024-02-01,Latanya Health Centre II,400.45454545454544,False
2023-03-01,Latigi Health Centre II,193.0,True
2023-04-01,Latigi Health Centre II,222.0,False
2023-05-01,Latigi Health Centre II,447.0,False
2023-06-01,Latigi Health Centre II,412.0,False
2023-07-01,Latigi Health Centre II,458.0,False
2023-08-01,Latigi Health Centre II,554.0,True
2023-09-01,Latigi Health Centre II,367.0,False
2023-10-01,Latigi Health Centre II,389.0,False
2023-11-01,Latigi Health Centre II,366.0,False
2023-12-01,Latigi Health Centre II,244.0,False
2024-01-01,Latigi Health Centre II,235.0,False
2024-02-01,Latigi Health Centre II,353.3636363636364,False
2023-03-01,Latoro Health Centre II,503.0,False
2023-04-01,Latoro Health Centre II,518.0,False
2023-05-01,Latoro Health Centre II,232.0,True
2023-06-01,Latoro Health Centre II,522.0,False
2023-07-01,Latoro Health Centre II,755.0,True
2023-08-01,Latoro Health Centre II,286.0,False
2023-09-01,Latoro Health Centre II,408.0,False
2023-10-01,Latoro Health Centre II,465.0,False
2023-11-01,Latoro Health Centre II,291.0,False
2023-12-01,Latoro Health Centre II,478.0,False
2024-01-01,Latoro Health Centre II,334.0,False
2024-02-01,Latoro Health Centre II,435.6363636363636,False
2023-03-01,Lawire Health Centre II,281.0,False
2023-04-01,Lawire Health Centre II,274.0,False
2023-05-01,Lawire Health Centre II,627.0,False
2023-06-01,Lawire Health Centre II,669.0,False
2023-07-01,Lawire Health Centre II,1139.0,True
2023-08-01,Lawire Health Centre II,678.0,False
2023-09-01,Lawire Health Centre II,565.0,False
2023-10-01,Lawire Health Centre II,618.0,False
2023-11-01,Lawire Health Centre II,562.0,False
2023-12-01,Lawire Health Centre II,379.0,False
2024-01-01,Lawire Health Centre II,100.0,True
2024-02-01,Lawire Health Centre II,535.6363636363636,False
2023-03-01,Lawiyeadul Health Centre II,141.0,True
2023-04-01,Lawiyeadul Health Centre II,179.0,False
2023-05-01,Lawiyeadul Health Centre II,731.0,True
2023-06-01,Lawiyeadul Health Centre II,417.0,False
2023-07-01,Lawiyeadul Health Centre II,556.0,False
2023-08-01,Lawiyeadul Health Centre II,484.0,False
2023-09-01,Lawiyeadul Health Centre II,369.0,False
2023-10-01,Lawiyeadul Health Centre II,148.0,False
2023-11-01,Lawiyeadul Health Centre II,548.0,False
2023-12-01,Lawiyeadul Health Centre II,326.0,False
2024-01-01,Lawiyeadul Health Centre II,327.0,False
2024-02-01,Lawiyeadul Health Centre II,384.1818181818182,False
2023-03-01,Layibi Techo Health Centre III,167.0,False
2023-04-01,Layibi Techo Health Centre III,128.0,True
2023-05-01,Layibi Techo Health Centre III,424.0,True
2023-06-01,Layibi Techo Health Centre III,412.0,False
2023-07-01,Layibi Techo Health Centre III,378.0,False
2023-08-01,Layibi Techo Health Centre III,323.0,False
2023-09-01,Layibi Techo Health Centre III,314.0,False
2023-10-01,Layibi Techo Health Centre III,307.0,False
2023-11-01,Layibi Techo Health Centre III,322.0,False
2023-12-01,Layibi Techo Health Centre III,366.0,False
2024-01-01,Layibi Techo Health Centre III,338.0,False
2024-02-01,Layibi Techo Health Centre III,316.27272727272725,False
2023-03-01,Layita Health Centre III,101.0,False
2023-04-01,Layita Health Centre III,52.0,True
2023-05-01,Layita Health Centre III,378.0,False
2023-06-01,Layita Health Centre III,503.0,False
2023-07-01,Layita Health Centre III,736.0,False
2023-08-01,Layita Health Centre III,951.0,True
2023-09-01,Layita Health Centre III,95.0,False
2023-10-01,Layita Health Centre III,368.0,False
2023-11-01,Layita Health Centre III,654.0,False
2023-12-01,Layita Health Centre III,466.0,False
2024-01-01,Layita Health Centre III,266.0,False
2024-02-01,Layita Health Centre III,415.45454545454544,False
2023-03-01,Lela-Obaro Health Centre II,149.0,True
2023-04-01,Lela-Obaro Health Centre II,182.0,False
2023-05-01,Lela-Obaro Health Centre II,413.0,False
2023-06-01,Lela-Obaro Health Centre II,514.0,True
2023-07-01,Lela-Obaro Health Centre II,322.0,False
2023-08-01,Lela-Obaro Health Centre II,465.0,False
2023-09-01,Lela-Obaro Health Centre II,229.0,False
2023-10-01,Lela-Obaro Health Centre II,401.0,False
2023-11-01,Lela-Obaro Health Centre II,460.0,False
2023-12-01,Lela-Obaro Health Centre II,358.0,False
2024-01-01,Lela-Obaro Health Centre II,259.0,False
2024-02-01,Lela-Obaro Health Centre II,341.09090909090907,False
2023-03-01,Light Rays Uganda Health Centre II,78.0,True
2023-04-01,Light Rays Uganda Health Centre II,119.0,False
2023-05-01,Light Rays Uganda Health Centre II,261.0,False
2023-06-01,Light Rays Uganda Health Centre II,239.0,False
2023-07-01,Light Rays Uganda Health Centre II,306.0,True
2023-08-01,Light Rays Uganda Health Centre II,240.0,False
2023-09-01,Light Rays Uganda Health Centre II,176.0,False
2023-10-01,Light Rays Uganda Health Centre II,191.0,False
2023-11-01,Light Rays Uganda Health Centre II,182.0,False
2023-12-01,Light Rays Uganda Health Centre II,199.6,False
2024-01-01,Light Rays Uganda Health Centre II,204.0,False
2024-02-01,Light Rays Uganda Health Centre II,199.6,False
2023-03-01,Ligiligi Health Centre II,337.0,False
2023-04-01,Ligiligi Health Centre II,164.0,True
2023-05-01,Ligiligi Health Centre II,315.0,False
2023-06-01,Ligiligi Health Centre II,867.0,False
2023-07-01,Ligiligi Health Centre II,1151.0,False
2023-08-01,Ligiligi Health Centre II,2264.0,True
2023-09-01,Ligiligi Health Centre II,450.0,False
2023-10-01,Ligiligi Health Centre II,896.0,False
2023-11-01,Ligiligi Health Centre II,324.0,False
2023-12-01,Ligiligi Health Centre II,167.0,False
2024-01-01,Ligiligi Health Centre II,192.0,False
2024-02-01,Ligiligi Health Centre II,647.9090909090909,False
2023-03-01,Lira Kaket Health Centre II,141.0,False
2023-04-01,Lira Kaket Health Centre II,41.0,False
2023-05-01,Lira Kaket Health Centre II,178.0,False
2023-06-01,Lira Kaket Health Centre II,320.0,False
2023-07-01,Lira Kaket Health Centre II,562.0,True
2023-08-01,Lira Kaket Health Centre II,143.0,False
2023-09-01,Lira Kaket Health Centre II,115.0,False
2023-10-01,Lira Kaket Health Centre II,265.0,False
2023-11-01,Lira Kaket Health Centre II,284.0,False
2023-12-01,Lira Kaket Health Centre II,219.0,False
2024-01-01,Lira Kaket Health Centre II,4.0,True
2024-02-01,Lira Kaket Health Centre II,206.54545454545453,False
2023-03-01,Lira Kato Health Centre III,212.0,False
2023-04-01,Lira Kato Health Centre III,174.0,True
2023-05-01,Lira Kato Health Centre III,514.0,False
2023-06-01,Lira Kato Health Centre III,989.0,False
2023-07-01,Lira Kato Health Centre III,1674.0,True
2023-08-01,Lira Kato Health Centre III,1560.0,False
2023-09-01,Lira Kato Health Centre III,590.0,False
2023-10-01,Lira Kato Health Centre III,878.0,False
2023-11-01,Lira Kato Health Centre III,981.0,False
2023-12-01,Lira Kato Health Centre III,672.0,False
2024-01-01,Lira Kato Health Centre III,368.0,False
2024-02-01,Lira Kato Health Centre III,782.9090909090909,False
2023-03-01,Lira Palwo Health Centre III,196.0,False
2023-04-01,Lira Palwo Health Centre III,143.0,False
2023-05-01,Lira Palwo Health Centre III,530.0,False
2023-06-01,Lira Palwo Health Centre III,842.0,False
2023-07-01,Lira Palwo Health Centre III,1050.0,True
2023-08-01,Lira Palwo Health Centre III,923.0,False
2023-09-01,Lira Palwo Health Centre III,834.0,False
2023-10-01,Lira Palwo Health Centre III,811.0,False
2023-11-01,Lira Palwo Health Centre III,612.0,False
2023-12-01,Lira Palwo Health Centre III,459.0,False
2024-01-01,Lira Palwo Health Centre III,254.0,False
2024-02-01,Lira Palwo Health Centre III,20.0,True
2023-03-01,Loborom Health Centre III,439.0,False
2023-04-01,Loborom Health Centre III,486.0,False
2023-05-01,Loborom Health Centre III,970.0,False
2023-06-01,Loborom Health Centre III,1509.0,True
2023-07-01,Loborom Health Centre III,1238.0,False
2023-08-01,Loborom Health Centre III,1479.0,False
2023-09-01,Loborom Health Centre III,1213.0,False
