periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01b. Malaria Total,105-EP01c. Malaria Confirmed (B/s and RDT Positive),105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01a. Malaria Microscopy - Done,105-PS01b. Malaria Microscopy - Positive,105-PS02a. Malaria RDTs - Done,105-PS02b. Malaria RDTs - Positive,105-SS11a. Malaria Rapid Diagnostic tests - Quantity consumed,105-SS11b. Malaria Rapid Diagnostic tests - Days out of stock,105-SS11c. Malaria Rapid Diagnostic tests - Stock on hand,105-SS11d. Malaria Rapid Diagnostic tests - Quantity Expired
202305,May 2023,202305,,bah36yY0P6q,Bobi Health Centre III,,,598.0,598.0,598.0,34.0,15.0,12.0,1044.0,597.0,1500.0,0.0,350.0,0.0
202305,May 2023,202305,,Mg3L2Y1ndt7,Bolo Health Centre II,,,741.0,741.0,741.0,43.0,0.0,0.0,835.0,744.0,650.0,0.0,300.0,0.0
202305,May 2023,202305,,k1Ady0jT3QS,Bregma Health Centre II,,,108.0,108.0,108.0,,84.0,84.0,,,0.0,31.0,0.0,0.0
202305,May 2023,202305,,aY4QRB6dKBj,Capricon Medical Clinic,,,29.0,29.0,29.0,,,,,,0.0,31.0,0.0,0.0
202305,May 2023,202305,,AbgTvK9gyhA,Care Plus Medical Centre,,,75.0,75.0,75.0,,113.0,81.0,51.0,21.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,Az3dr4kZboc,Charity Medical Centre,,,,,,,,,,,,,,
202305,May 2023,202305,,gNOc58wzKHx,Child Care Community Centre,,,,,,,,,,,,,,
202305,May 2023,202305,,d9upGtVO7uQ,Chobe Safari Lodge Health Centre II,,,27.0,27.0,27.0,0.0,0.0,0.0,45.0,28.0,45.0,0.0,98.0,0.0
202305,May 2023,202305,,yBp7s5Kti5g,Clinic Wiya Agweng,,,,,,,,,,,,,,
202305,May 2023,202305,,aoBupw5zrMP,Comboni Samaritans Health Centre II,,,111.0,111.0,111.0,3.0,56.0,21.0,401.0,90.0,401.0,0.0,724.0,0.0
202305,May 2023,202305,,pXRws5D6wrR,Community Clinic,,,178.0,178.0,178.0,,271.0,178.0,,,0.0,31.0,0.0,0.0
202305,May 2023,202305,,KBjtlZguP00,Coope Health Centre II,,,404.0,404.0,404.0,4.0,0.0,0.0,588.0,404.0,588.0,0.0,1475.0,0.0
202305,May 2023,202305,,rKGazd2JbUJ,Corom Health Centre II,,,403.0,403.0,403.0,26.0,,,553.0,403.0,650.0,5.0,0.0,0.0
202305,May 2023,202305,,gzqo9YKPZx1,Cubu Community Health Centre II,,,595.0,595.0,595.0,29.0,,,740.0,595.0,600.0,0.0,250.0,0.0
202305,May 2023,202305,,apGje3lIGEP,Cwero Health Centre III,,,427.0,427.0,427.0,3.0,3.0,1.0,622.0,426.0,1075.0,0.0,5875.0,0.0
202305,May 2023,202305,,G51dLKvQTxh,David Fagerlee's Medical Centre,,,55.0,55.0,55.0,5.0,0.0,0.0,139.0,55.0,139.0,31.0,250.0,0.0
202305,May 2023,202305,,XBRMWAS3FO2,Dibolyec Health Centre II,,,204.0,203.0,203.0,23.0,,,513.0,203.0,513.0,20.0,0.0,0.0
202305,May 2023,202305,,yEukLFOEQ1X,Dino Health Centre II,,,429.0,429.0,429.0,,,,574.0,429.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,CK05rJs1H25,Diocese Of Kitgum Health Centre II,,,195.0,195.0,195.0,,74.0,52.0,344.0,127.0,400.0,0.0,625.0,0.0
202305,May 2023,202305,,y8q1syPdfdK,Dr. Ambrosoli Memorial Hospital Kalongo,,,389.0,389.0,389.0,17.0,940.0,244.0,911.0,421.0,1000.0,0.0,5575.0,0.0
202305,May 2023,202305,,fLGGzlZfyOJ,Dream Health Centre III,,,69.0,69.0,69.0,7.0,141.0,45.0,55.0,32.0,55.0,0.0,198.0,0.0
202305,May 2023,202305,,Du5ZInfaPW0,Dure Health Centre II,,,398.0,398.0,398.0,7.0,0.0,0.0,476.0,398.0,550.0,0.0,3700.0,0.0
202305,May 2023,202305,,IewGdN6LaWm,Emmanuel Clinic (Koro),,,,,,,,,,,,,,
202305,May 2023,202305,,s6nvpDfR2Vg,Exodus Health Centre II,,,94.0,94.0,94.0,,234.0,92.0,2.0,2.0,2.0,0.0,18.0,0.0
202305,May 2023,202305,,aLYCBzAcgPU,Fitzmann Medical and Dental Clinic,,,497.0,144.0,144.0,,497.0,140.0,20.0,4.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,JzFXi2QJM1b,Flama Health Centre II,,,65.0,65.0,65.0,2.0,4.0,,117.0,64.0,117.0,0.0,168.0,0.0
202305,May 2023,202305,,UUxtPvznkZX,Flama Uganda Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,DgcoJ3W21vA,Flama Uganda Health Centre II,,,399.0,182.0,169.0,16.0,4.0,4.0,845.0,187.0,1000.0,0.0,400.0,0.0
202305,May 2023,202305,,AcJBataZEgg,Florence Medic Drug Supplies Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,FvWwsC1Skpw,Geofrey Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,WgXtPbUAyJD,Geregere Health Centre II,,,466.0,466.0,466.0,24.0,,,1248.0,466.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,UpumtCGZcN0,Glanhor Clinic,,,218.0,218.0,218.0,,33.0,28.0,242.0,189.0,33.0,0.0,64.0,0.0
202305,May 2023,202305,,i37kvNZojdz,God's Mercy Health Centre II,,,61.0,61.0,61.0,4.0,84.0,54.0,10.0,4.0,10.0,0.0,28.0,0.0
202305,May 2023,202305,,Rm1RDQip79X,Good Hope Medical Centre (Lamwo) Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,LIuykl04kI9,Good Hope Medical Centre(Gulu) Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,TF8Nekqc89W,Goodsheperd Health Centre II,,,223.0,223.0,223.0,,,,300.0,223.0,259.0,0.0,1400.0,0.0
202305,May 2023,202305,,fLjNMAg4ymN,Goodwilll Polyclinic,,,,,,,,,,,,,,
202305,May 2023,202305,,C8f6w3L7MNE,Gotapwoyo Health Centre III,,,,,,,,,,,,,,
202305,May 2023,202305,,RefkDqDX6jq,Gracius Clinic and Maternity Home,,,89.0,89.0,89.0,3.0,115.0,112.0,21.0,16.0,50.0,0.0,100.0,0.0
202305,May 2023,202305,,RsY5tCgiuHp,Gulu Independent Hospital,,,37.0,37.0,37.0,3.0,246.0,37.0,177.0,36.0,36.0,0.0,32.0,0.0
202305,May 2023,202305,,ac0AKXEU6Cz,Gulu Lifeline Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,x1UaYpPwx6c,Gulu Military General Hospital,,,274.0,274.0,274.0,6.0,87.0,21.0,831.0,257.0,975.0,0.0,2850.0,0.0
202305,May 2023,202305,,afGTmR6EesS,Gulu Police Health Centre III,,,275.0,275.0,275.0,2.0,13.0,7.0,820.0,276.0,820.0,0.0,1375.0,0.0
202305,May 2023,202305,,i7JbInoEb2D,Gulu Prisons Health Centre III,,,248.0,248.0,248.0,,84.0,21.0,751.0,227.0,1025.0,0.0,325.0,0.0
202305,May 2023,202305,,QDc7Wijvfca,Gulu Regional Referral Hospital,,,385.0,385.0,385.0,,853.0,171.0,903.0,346.0,27.0,0.0,382.0,0.0
202305,May 2023,202305,,GDyo7zIJZ29,Gulu University Health Centre II,,,226.0,226.0,226.0,,,,659.0,226.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,pVtYCy55mn4,Gulu Women Prisons Health Centre II,,,12.0,12.0,12.0,,,,27.0,12.0,27.0,0.0,35.0,0.0
202305,May 2023,202305,,qZUu0ylcHTa,Gulu Youth Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,l25J2D2A6R3,Guruguru Health Centre II,,,180.0,180.0,180.0,,,,356.0,230.0,356.0,0.0,175.0,0.0
202305,May 2023,202305,,resqo4n29Tk,Gweng-Coo Health Centre II,,,527.0,527.0,527.0,13.0,,,748.0,527.0,1225.0,0.0,4025.0,0.0
202305,May 2023,202305,,F6wXWJHDAlo,Gwengdiya Health Centre II,,,523.0,523.0,523.0,11.0,0.0,0.0,691.0,523.0,732.0,0.0,2050.0,0.0
202305,May 2023,202305,,iRuin8Wmvzp,Healing Hand Medical Centre,,,161.0,161.0,161.0,,,,231.0,161.0,231.0,0.0,100.0,0.0
202305,May 2023,202305,,QScw1OtIUHL,Heritage Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,S0RHvHct4uS,International Medical Centre,,,191.0,191.0,191.0,,816.0,202.0,68.0,8.0,68.0,0.0,32.0,0.0
202305,May 2023,202305,,OSehC9j4JV1,Irene Gleeson Foundation Health Centre II,,,93.0,93.0,93.0,1.0,84.0,72.0,54.0,21.0,75.0,0.0,34.0,0.0
202305,May 2023,202305,,xutXNJwdyaK,Jafo Medical Centre Clinic,,,50.0,50.0,50.0,8.0,22.0,16.0,53.0,42.0,920.0,0.0,18.0,0.0
202305,May 2023,202305,,am0vQYNJohR,Jengari Health Centre II,,,186.0,186.0,186.0,,,,295.0,186.0,295.0,5.0,0.0,0.0
202305,May 2023,202305,,CHsbmLO3U5C,Jildo Irwa Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,mErpRZrtmz8,Kabala Health Centre II,,,231.0,231.0,231.0,10.0,,,351.0,231.0,351.0,0.0,2601.0,0.0
202305,May 2023,202305,,cStwSlODOpK,Kal Alii Health Centre II,,,469.0,469.0,469.0,10.0,0.0,0.0,572.0,469.0,572.0,0.0,2500.0,0.0
202305,May 2023,202305,,jWmjHpZqNtY,Kaladima Health Centre III,,,216.0,216.0,216.0,,,,,,0.0,30.0,0.0,0.0
202305,May 2023,202305,,u7JAnlZqo5D,Kaladima Prisons Clinic,,,,,,,,,,,0.0,30.0,0.0,0.0
202305,May 2023,202305,,p0bIifvmV47,Kapeta Health Centre II,,,408.0,408.0,408.0,13.0,,,558.0,408.0,0.0,30.0,0.0,0.0
202305,May 2023,202305,,huR6kAEICw4,Karin Medical Health Centre III,,,59.0,59.0,59.0,,160.0,52.0,53.0,24.0,125.0,0.0,775.0,0.0
202305,May 2023,202305,,a4WmbJQWIME,Katum Health Centre III,,,528.0,528.0,528.0,10.0,,,831.0,528.0,1175.0,0.0,550.0,0.0
202305,May 2023,202305,,AJxamlmKn2x,Keyo Health Centre II,,,155.0,155.0,155.0,3.0,,,285.0,169.0,0.0,30.0,0.0,0.0
202305,May 2023,202305,,UZYxp87I4oX,Keyo Medical Health Centre II,,,,,,,,,,,0.0,30.0,0.0,0.0
202305,May 2023,202305,,VP7U4YcD16g,Kibar Health Centre III,,,226.0,226.0,226.0,,,,335.0,226.0,350.0,0.0,0.0,0.0
202305,May 2023,202305,,e2i5c23d8cq,Kilak Health Centre III,,,539.0,539.0,539.0,54.0,36.0,12.0,1108.0,681.0,900.0,0.0,12000.0,0.0
202305,May 2023,202305,,P2QYI0kDGW3,Kineni Prision Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,z2LfysbyF9U,Kitgum General Hospital,,,587.0,587.0,587.0,48.0,2125.0,885.0,510.0,261.0,1050.0,0.0,24575.0,0.0
202305,May 2023,202305,,f7pQNP83wd9,Kitgum Maternity and Medical Centre,,,330.0,330.0,330.0,14.0,350.0,216.0,20.0,13.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,v3S6pvqS63U,Kitgum Police Health Centre II,,,52.0,52.0,52.0,,,,82.0,52.0,82.0,0.0,475.0,1200.0
202305,May 2023,202305,,MvWfNbmsyfy,Kitgum Prisons Health Centre II,,,83.0,83.0,83.0,,,,187.0,83.0,190.0,0.0,1225.0,0.0
202305,May 2023,202305,,JEOnniXpbdj,Kitgum Youth Centre Clinic,,,73.0,73.0,73.0,7.0,,,80.0,73.0,80.0,30.0,0.0,0.0
202305,May 2023,202305,,aKgreJPVnve,Kitgum-Matidi Health Centre III,,,663.0,663.0,663.0,19.0,16.0,6.0,1013.0,657.0,1225.0,0.0,8925.0,0.0
202305,May 2023,202305,,NdIteLoT2FC,Koch Goma Health Centre III,,,1348.0,1348.0,1348.0,13.0,,,1927.0,1348.0,1930.0,0.0,1350.0,0.0
202305,May 2023,202305,,uG6WV4UKNaB,Koch Lii Health Centre III,,,911.0,911.0,911.0,53.0,,,1407.0,911.0,1407.0,0.0,500.0,0.0
202305,May 2023,202305,,ASNnd0et215,Kokil Health Centre II,,,624.0,624.0,624.0,11.0,,,772.0,624.0,775.0,0.0,2200.0,0.0
202305,May 2023,202305,,jnS54maqjwy,Kony-Kwo Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,oYdsJ8kS1JS,Koro Abili Health Centre II,,,273.0,273.0,273.0,,0.0,0.0,300.0,275.0,450.0,0.0,750.0,0.0
202305,May 2023,202305,,xErihzThO6h,Kotomor Health Centre III,,,628.0,628.0,628.0,19.0,,,930.0,628.0,30.0,0.0,60.0,0.0
202305,May 2023,202305,,TTIgbcijnJz,Kuywee Health Centre II,,,567.0,567.0,567.0,5.0,,,783.0,567.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,fIGI5AZsJHF,Kwonkic Health Centre II,,,529.0,529.0,529.0,13.0,,,723.0,541.0,1050.0,0.0,1000.0,0.0
202305,May 2023,202305,,Tvayfd3cIU2,Labongogali Health Centre III,,,740.0,740.0,740.0,3.0,,,,,1250.0,0.0,125.0,0.0
202305,May 2023,202305,,tR6T1FslkZe,Labora Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,ltWFhjfI6qF,Labworomor Health Centre III,,,558.0,558.0,558.0,0.0,1.0,1.0,905.0,528.0,1125.0,0.0,0.0,0.0
202305,May 2023,202305,,uGfXrLtYv7J,Lacor Opit Health Centre III,,,370.0,370.0,370.0,40.0,565.0,235.0,250.0,102.0,250.0,0.0,250.0,0.0
202305,May 2023,202305,,FNTxj1oKTQd,Lacor-Pabbo Health Centre III,,,447.0,447.0,447.0,33.0,563.0,447.0,0.0,0.0,704.0,0.0,1250.0,0.0
202305,May 2023,202305,,go1XRnoCBUU,Lagile Health Centre II,,,623.0,623.0,623.0,21.0,0.0,0.0,747.0,623.0,800.0,0.0,6475.0,0.0
202305,May 2023,202305,,GYYFVZOZ3gz,Lagot Health Centre II,,,493.0,493.0,493.0,,,,525.0,493.0,525.0,0.0,6475.0,0.0
202305,May 2023,202305,,ynatvEoBz7A,Laguti Health Centre III,,,616.0,616.0,616.0,10.0,25.0,17.0,756.0,599.0,616.0,0.0,1150.0,0.0
202305,May 2023,202305,,fOcpxbnY878,Lakony Medcal Centre,,,34.0,34.0,34.0,,,,,,0.0,0.0,0.0,0.0
202305,May 2023,202305,,qKVewTpVtG6,Lakwatomer Health Centre III,,,514.0,514.0,514.0,13.0,0.0,0.0,856.0,514.0,1025.0,19.0,0.0,0.0
202305,May 2023,202305,,qDsAKcIKGZy,Lakwor Health Centre II,,,383.0,383.0,383.0,14.0,,,550.0,383.0,550.0,0.0,925.0,3925.0
202305,May 2023,202305,,Kz91AKphExv,Lalekan Health Centre II,,,285.0,285.0,285.0,3.0,,,434.0,285.0,434.0,0.0,146.0,305.0
202305,May 2023,202305,,Dxbu2QPZahI,Lalogi Health Centre IV,,,562.0,562.0,562.0,,142.0,61.0,2039.0,1256.0,3000.0,0.0,1825.0,0.0
202305,May 2023,202305,,gEJIdy608EI,Lamiyo Health Centre III,,,468.0,468.0,468.0,7.0,,,800.0,468.0,800.0,0.0,1300.0,0.0
202305,May 2023,202305,,EsNOJ2SO3pj,Lamwo Prisons Health Centre II,,,25.0,25.0,25.0,,,,,,56.0,0.0,66.0,0.0
202305,May 2023,202305,,ede2KlZ1gtL,Lanenober Health Centre III,,,742.0,742.0,742.0,44.0,,,1115.0,742.0,1115.0,0.0,1425.0,0.0
202305,May 2023,202305,,w4z6Vt9nkBs,Langol Health Centre II,,,279.0,279.0,279.0,,,,394.0,279.0,625.0,0.0,75.0,0.0
202305,May 2023,202305,,o919aB1NWyq,Lanyirinyiri Health Centre II,,,527.0,527.0,527.0,6.0,,,590.0,527.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,EsXcenXz99W,Lapainat Health Centre III,,,398.0,398.0,322.0,22.0,44.0,35.0,513.0,364.0,600.0,9.0,0.0,0.0
202305,May 2023,202305,,FvZUwmuSrzB,Lapeta Health Centre II,,,271.0,271.0,271.0,7.0,,,370.0,271.0,600.0,10.0,0.0,0.0
202305,May 2023,202305,,FHLViw9IqR6,Lapirin Health Centre III,,,456.0,456.0,456.0,20.0,,,698.0,435.0,825.0,0.0,525.0,0.0
202305,May 2023,202305,,UUt3ZtL1hIJ,Lapul Health Centre III,,,900.0,900.0,900.0,4.0,39.0,18.0,1069.0,995.0,1069.0,0.0,15950.0,0.0
202305,May 2023,202305,,lgz0xxaxfhr,Lapulocwida Health Centre III,,,978.0,978.0,978.0,25.0,0.0,0.0,2758.0,1110.0,1800.0,0.0,21988.0,0.0
202305,May 2023,202305,,elqHQKpMveQ,Laroo Health Centre III,,,364.0,364.0,353.0,14.0,123.0,37.0,945.0,328.0,945.0,0.0,5175.0,0.0
202305,May 2023,202305,,kBBhLlLFodJ,Latanya Health Centre II,,,642.0,642.0,642.0,24.0,0.0,0.0,561.0,334.0,2075.0,0.0,575.0,0.0
202305,May 2023,202305,,Z0euhskPX5T,Latigi Health Centre II,,,447.0,447.0,447.0,8.0,,,630.0,447.0,25.0,0.0,1350.0,0.0
202305,May 2023,202305,,u3JBwviodwN,Latoro Health Centre II,,,232.0,232.0,232.0,,,,,,0.0,31.0,0.0,0.0
202305,May 2023,202305,,CADR9HaNyWH,Lawire Health Centre II,,,627.0,627.0,627.0,12.0,0.0,0.0,722.0,627.0,725.0,0.0,2225.0,0.0
202305,May 2023,202305,,hhz818sQTkO,Lawiyeadul Health Centre II,,,731.0,731.0,731.0,,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,n8DIemz1Xoh,Layibi Techo Health Centre III,,,424.0,424.0,424.0,,4.0,2.0,934.0,424.0,954.0,0.0,954.0,0.0
202305,May 2023,202305,,gvwYnobdOdM,Layita Health Centre III,,,378.0,378.0,378.0,5.0,,,842.0,354.0,7852.0,31.0,0.0,0.0
202305,May 2023,202305,,tbLOoJ5HpgT,Lela-Obaro Health Centre II,,,413.0,413.0,413.0,,0.0,0.0,258.0,,0.0,30.0,0.0,0.0
202305,May 2023,202305,,JIhuoOFwtAr,Light Rays Uganda Health Centre II,,,261.0,261.0,261.0,29.0,84.0,43.0,533.0,218.0,533.0,0.0,382.0,0.0
202305,May 2023,202305,,h0zUXZyCyJL,Ligiligi Health Centre II,,,315.0,315.0,315.0,,,,,,0.0,31.0,0.0,0.0
202305,May 2023,202305,,pBrduMkhHQy,Lira Kaket Health Centre II,,,178.0,178.0,178.0,,,,284.0,178.0,284.0,0.0,38.0,0.0
202305,May 2023,202305,,a9ZI6jNBqXx,Lira Kato Health Centre III,,,514.0,514.0,514.0,30.0,37.0,11.0,1126.0,503.0,1425.0,0.0,250.0,0.0
202305,May 2023,202305,,aNM5X9P50rl,Lira Palwo Health Centre III,,,530.0,530.0,530.0,9.0,14.0,13.0,830.0,517.0,830.0,0.0,1625.0,0.0
202305,May 2023,202305,,WgmL7qQcVxV,Loborom Health Centre III,,,970.0,970.0,970.0,28.0,12.0,7.0,1371.0,970.0,1475.0,30.0,9750.0,0.0
202305,May 2023,202305,,MV2QkTgUIz1,Lokung Health Centre III,,,1520.0,1520.0,1520.0,15.0,18.0,2.0,1474.0,967.0,2000.0,0.0,300.0,0.0
202305,May 2023,202305,,CU6IfK8lFaQ,Lorado Medical Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,SsSHoj0KsxS,Loyoajonga Health Centre III,,,779.0,779.0,779.0,36.0,2.0,1.0,1144.0,778.0,1425.0,0.0,2125.0,0.0
202305,May 2023,202305,,Gzcd4Zsd8iB,Lugore Health Centre II,,,533.0,533.0,533.0,7.0,0.0,0.0,581.0,533.0,581.0,0.0,1657.0,0.0
202305,May 2023,202305,,PQ5WTEpxw8U,Lugore Prisons Health Centre II,,,470.0,470.0,470.0,,,,653.0,470.0,653.0,30.0,0.0,0.0
202305,May 2023,202305,,Fw6WydOY9UR,Lujorongole Health Centre II,,,594.0,594.0,594.0,13.0,0.0,0.0,759.0,594.0,759.0,0.0,50.0,0.0
202305,May 2023,202305,,dIbIL5tIcDi,Lukodi Health Centre II,,,148.0,147.0,147.0,6.0,57.0,44.0,69.0,50.0,198.0,0.0,200.0,0.0
202305,May 2023,202305,,RHk4V3ZlFbx,Lukole Health Centre III,,,748.0,748.0,748.0,12.0,52.0,17.0,1219.0,731.0,0.0,0.0,125.0,0.0
202305,May 2023,202305,,Uu40YoS0Mvr,Lukwir Health Centre II,,,471.0,471.0,471.0,7.0,0.0,0.0,605.0,474.0,605.0,0.0,500.0,0.0
202305,May 2023,202305,,ayBEw3mzXtd,Lukwor Health Centre II,,,731.0,731.0,731.0,23.0,,,921.0,766.0,700.0,0.0,50.0,0.0
202305,May 2023,202305,,u5RZ36WcsNN,Lulyango Health Centre II,,,255.0,255.0,255.0,14.0,,,388.0,255.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,Yt5KV7Q0Zp4,Lututuru Prisons Health Centre II,,,87.0,87.0,87.0,3.0,100.0,87.0,,,100.0,0.0,300.0,0.0
202305,May 2023,202305,,pulKKykB9je,Madi Kiloch Health Centre II,,,334.0,334.0,334.0,2.0,,,496.0,334.0,496.0,0.0,400.0,0.0
202305,May 2023,202305,,Z3lDSWMFUyS,Madi-Opei Health Centre IV,,,576.0,576.0,576.0,10.0,386.0,220.0,639.0,424.0,639.0,0.0,75.0,0.0
202305,May 2023,202305,,dhaWOvNE3VT,Mama Chef Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,aRBRoPNJuhf,Marie Stopes Uganda Gulu Health Centre II,,,45.0,45.0,45.0,3.0,143.0,43.0,14.0,2.0,14.0,7.0,0.0,0.0
202305,May 2023,202305,,QyscUadfYko,Mary Immaculate Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,pD07V67nAEZ,Mary Queen Of Peace Health Centre III,,,79.0,79.0,79.0,4.0,30.0,22.0,121.0,69.0,150.0,0.0,75.0,0.0
202305,May 2023,202305,,XyQOt9FlVin,Maternity Home Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,FW0YzouB8dl,Meeting Point Health Centre II,,,16.0,16.0,16.0,,2.0,2.0,24.0,12.0,25.0,0.0,150.0,0.0
202305,May 2023,202305,,TDEdS0suFyQ,Minakulu (Bobi) Health Centre II,,,110.0,110.0,110.0,21.0,43.0,35.0,91.0,75.0,100.0,0.0,37.0,0.0
202305,May 2023,202305,,Vc52QmdPT1X,Mola Medical Centre Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,n4iwSO6iule,Mother Angioletta Memorial Clinic,,,108.0,108.0,107.0,10.0,101.0,44.0,160.0,60.0,160.0,0.0,0.0,125.0
202305,May 2023,202305,,VdSMFKnHeyT,Mother Health International Health Centre II,,,111.0,111.0,111.0,109.0,44.0,35.0,117.0,76.0,161.0,0.0,25.0,50.0
202305,May 2023,202305,,qKGMj34R5qZ,Mucwini Health Centre III,,,790.0,790.0,790.0,55.0,71.0,28.0,1172.0,650.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,y6obJSQlHLE,Musgrave Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,M5YKLYHpU1v,Mutema Health Centre II,,,91.0,91.0,91.0,,,,117.0,100.0,117.0,0.0,625.0,0.0
202305,May 2023,202305,,iqr4dCf6xsU,Namokora Health Centre IV,,,630.0,630.0,630.0,25.0,,,,,1900.0,0.0,6000.0,0.0
202305,May 2023,202305,,v6eIpzse4SO,New Life Health Centre III,,,31.0,31.0,31.0,9.0,69.0,20.0,71.0,31.0,125.0,0.0,3200.0,0.0
202305,May 2023,202305,,ahIE2es9s39,Ngomoromo Health Centre II,,,347.0,347.0,347.0,14.0,,,518.0,347.0,518.0,0.0,750.0,0.0
202305,May 2023,202305,,mrFe7PfavEW,Nimaro Medical Clinic,,,41.0,41.0,41.0,,19.0,7.0,142.0,71.0,142.0,0.0,130.0,0.0
202305,May 2023,202305,,bKzZqsPr8zk,Niye Health Centre II,,,,,,,,,,,,,,
202305,May 2023,202305,,miIJ9LLUACg,Numem Health Care Centre Clinic,,,418.0,418.0,418.0,10.0,671.0,353.0,111.0,64.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,hA3RIyJEMci,NUMES Medical Centre,,,23.0,23.0,23.0,,29.0,16.0,21.0,8.0,25.0,0.0,25.0,0.0
202305,May 2023,202305,,LwjvSxyQN4J,Obangatwero Clinic,,,,,,,,,,,,,,
202305,May 2023,202305,,OJYXXSC87rV,Oberabic Health Centre II,,,319.0,319.0,319.0,,,,285.0,168.0,550.0,0.0,1350.0,0.0
202305,May 2023,202305,,cPeDqm6vYHn,Obolokome Health Centre II,,,834.0,834.0,834.0,22.0,,,,,900.0,0.0,3125.0,0.0
202305,May 2023,202305,,GFklTLJ61aK,Obyen Health Centre II,,,664.0,664.0,664.0,,,,820.0,644.0,820.0,0.0,3560.0,0.0
202305,May 2023,202305,,RyuiNh0Ldqs,Odek Health Centre III,,,675.0,675.0,675.0,,,,1286.0,675.0,1125.0,0.0,1525.0,0.0
202305,May 2023,202305,,s21e0ARLfsE,Odokomit Health Centre II,,,280.0,280.0,280.0,3.0,,,490.0,280.0,0.0,31.0,0.0,0.0
202305,May 2023,202305,,C8i6PL7Rmim,Odokonyero Health Centre II,,,122.0,122.0,122.0,,,,172.0,122.0,122.0,15.0,0.0,0.0
202305,May 2023,202305,,cYnbNkuMQpk,Ogago Health Centre II,,,611.0,611.0,611.0,1.0,0.0,0.0,955.0,611.0,850.0,0.0,1825.0,0.0
202305,May 2023,202305,,p1DN5s8Iw8F,Ogako Health Centre II,,,353.0,353.0,353.0,6.0,,,476.0,357.0,625.0,0.0,675.0,0.0
202305,May 2023,202305,,au4iSDaT4wv,Ogom Health Centre III,,,612.0,612.0,612.0,16.0,18.0,10.0,1045.0,609.0,1975.0,0.0,179.0,0.0
202305,May 2023,202305,,afJ9NgYTYDa,Ogonyo Health Centre III,,,497.0,497.0,497.0,2.0,0.0,0.0,710.0,497.0,800.0,0.0,498.0,0.0
202305,May 2023,202305,,ZVgz9dP8OF6,Oguta Health Centre II,,,645.0,645.0,645.0,24.0,0.0,0.0,834.0,639.0,834.0,0.0,3350.0,0.0
202305,May 2023,202305,,ifSPcuzT8Iw,Ogwang Kamolo Health Centre II,,,288.0,288.0,287.0,13.0,,,394.0,301.0,550.0,0.0,4300.0,0.0
202305,May 2023,202305,,F2C1BkGVMSW,Oitino Health Centre II,,,257.0,257.0,257.0,4.0,,,,,1000.0,0.0,875.0,0.0
202305,May 2023,202305,,kJ8CMUMloVu,Okidi Health Centre II,,,135.0,135.0,135.0,,,,194.0,135.0,194.0,0.0,60.0,0.0
202305,May 2023,202305,,MxcpmhA0rrA,Okidi Health Centre III,,,737.0,737.0,737.0,13.0,75.0,57.0,1000.0,737.0,1000.0,0.0,3920.0,
202305,May 2023,202305,,aCeYBPSHvrT,Okinga Health Centre II,,,235.0,235.0,235.0,4.0,0.0,0.0,428.0,235.0,428.0,0.0,100.0,0.0
202305,May 2023,202305,,t7sCLD2E7gA,Okol Health Centre II,,,422.0,422.0,422.0,9.0,,,567.0,422.0,567.0,3.0,0.0,0.0
202305,May 2023,202305,,LPjcTTbfcGL,Okungedi Health Centre II,,,119.0,119.0,119.0,3.0,,,176.0,119.0,0.0,30.0,0.0,0.0
